video_path,label,dataset,group_id,split,action_labels,license_status
datasets/private/airtlab/violence-detection-dataset/violent/cam1/31.mp4,1,airtlab,airtlab:violent:31,test,"push,club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/32.mp4,1,airtlab,airtlab:violent:32,test,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/33.mp4,1,airtlab,airtlab:violent:33,train,"club,fight,choke",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/34.mp4,1,airtlab,airtlab:violent:34,train,"club,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/35.mp4,1,airtlab,airtlab:violent:35,train,"club,fight,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/36.mp4,1,airtlab,airtlab:violent:36,train,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/37.mp4,1,airtlab,airtlab:violent:37,test,"choke,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/38.mp4,1,airtlab,airtlab:violent:38,train,"slap,choke,fight,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/39.mp4,1,airtlab,airtlab:violent:39,val,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/40.mp4,1,airtlab,airtlab:violent:40,val,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/41.mp4,1,airtlab,airtlab:violent:41,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/42.mp4,1,airtlab,airtlab:violent:42,train,"push,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/43.mp4,1,airtlab,airtlab:violent:43,test,"fight,punch,push,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/44.mp4,1,airtlab,airtlab:violent:44,train,"punch,club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/45.mp4,1,airtlab,airtlab:violent:45,train,"punch,push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/46.mp4,1,airtlab,airtlab:violent:46,val,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/47.mp4,1,airtlab,airtlab:violent:47,val,"punch,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/48.mp4,1,airtlab,airtlab:violent:48,train,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/49.mp4,1,airtlab,airtlab:violent:49,train,"stab,fight,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/50.mp4,1,airtlab,airtlab:violent:50,train,"slap,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/53.mp4,1,airtlab,airtlab:violent:53,train,"push,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/55.mp4,1,airtlab,airtlab:violent:55,train,"club,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/56.mp4,1,airtlab,airtlab:violent:56,train,"choke,stab",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/58.mp4,1,airtlab,airtlab:violent:58,test,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/60.mp4,1,airtlab,airtlab:violent:60,train,"gunshot,choke,stab",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/62.mp4,1,airtlab,airtlab:violent:62,train,"stab,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/63.mp4,1,airtlab,airtlab:violent:63,train,"club,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/65.mp4,1,airtlab,airtlab:violent:65,train,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/67.mp4,1,airtlab,airtlab:violent:67,val,"club,kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/7.mp4,1,airtlab,airtlab:violent:7,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/71.mp4,1,airtlab,airtlab:violent:71,train,"push,gunshot",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/73.mp4,1,airtlab,airtlab:violent:73,train,"push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/74.mp4,1,airtlab,airtlab:violent:74,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/75.mp4,1,airtlab,airtlab:violent:75,train,"push,punch,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/76.mp4,1,airtlab,airtlab:violent:76,test,"punch,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/77.mp4,1,airtlab,airtlab:violent:77,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/79.mp4,1,airtlab,airtlab:violent:79,train,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/8.mp4,1,airtlab,airtlab:violent:8,train,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/80.mp4,1,airtlab,airtlab:violent:80,train,"choke,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/81.mp4,1,airtlab,airtlab:violent:81,train,"choke,punch,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/82.mp4,1,airtlab,airtlab:violent:82,train,"punch,stab,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/83.mp4,1,airtlab,airtlab:violent:83,train,"kick,choke",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/84.mp4,1,airtlab,airtlab:violent:84,train,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/85.mp4,1,airtlab,airtlab:violent:85,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/86.mp4,1,airtlab,airtlab:violent:86,test,"jump,punch,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/87.mp4,1,airtlab,airtlab:violent:87,train,choke,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/88.mp4,1,airtlab,airtlab:violent:88,train,"club,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/89.mp4,1,airtlab,airtlab:violent:89,train,"choke,fight,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/9.mp4,1,airtlab,airtlab:violent:9,train,"kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/91.mp4,1,airtlab,airtlab:violent:91,val,"gunshot,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/92.mp4,1,airtlab,airtlab:violent:92,train,"punch,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/95.mp4,1,airtlab,airtlab:violent:95,val,"push,gunshot",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/96.mp4,1,airtlab,airtlab:violent:96,train,"push,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/97.mp4,1,airtlab,airtlab:violent:97,train,"kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/98.mp4,1,airtlab,airtlab:violent:98,train,"punch,push,fight,choke",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam1/99.mp4,1,airtlab,airtlab:violent:99,train,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/1.mp4,1,airtlab,airtlab:violent:1,test,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/10.mp4,1,airtlab,airtlab:violent:10,test,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/100.mp4,1,airtlab,airtlab:violent:100,test,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/101.mp4,1,airtlab,airtlab:violent:101,val,"fight,punch,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/102.mp4,1,airtlab,airtlab:violent:102,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/103.mp4,1,airtlab,airtlab:violent:103,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/104.mp4,1,airtlab,airtlab:violent:104,test,"club,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/105.mp4,1,airtlab,airtlab:violent:105,train,"club,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/106.mp4,1,airtlab,airtlab:violent:106,train,"choke,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/107.mp4,1,airtlab,airtlab:violent:107,test,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/109.mp4,1,airtlab,airtlab:violent:109,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/11.mp4,1,airtlab,airtlab:violent:11,train,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/111.mp4,1,airtlab,airtlab:violent:111,train,"club,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/112.mp4,1,airtlab,airtlab:violent:112,test,"push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/113.mp4,1,airtlab,airtlab:violent:113,train,"push,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/115.mp4,1,airtlab,airtlab:violent:115,train,"push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/12.mp4,1,airtlab,airtlab:violent:12,train,push,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/13.mp4,1,airtlab,airtlab:violent:13,train,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/15.mp4,1,airtlab,airtlab:violent:15,test,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/2.mp4,1,airtlab,airtlab:violent:2,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/22.mp4,1,airtlab,airtlab:violent:22,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/23.mp4,1,airtlab,airtlab:violent:23,val,"club,kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/24.mp4,1,airtlab,airtlab:violent:24,train,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/25.mp4,1,airtlab,airtlab:violent:25,val,"club,kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/26.mp4,1,airtlab,airtlab:violent:26,train,"choke,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/27.mp4,1,airtlab,airtlab:violent:27,train,"push,club",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/28.mp4,1,airtlab,airtlab:violent:28,val,"push,club",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/3.mp4,1,airtlab,airtlab:violent:3,val,"slap,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/30.mp4,1,airtlab,airtlab:violent:30,train,"push,club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/31.mp4,1,airtlab,airtlab:violent:31,test,"push,club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/32.mp4,1,airtlab,airtlab:violent:32,test,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/33.mp4,1,airtlab,airtlab:violent:33,train,"club,fight,choke",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/34.mp4,1,airtlab,airtlab:violent:34,train,"club,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/35.mp4,1,airtlab,airtlab:violent:35,train,"club,fight,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/36.mp4,1,airtlab,airtlab:violent:36,train,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/37.mp4,1,airtlab,airtlab:violent:37,test,"choke,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/38.mp4,1,airtlab,airtlab:violent:38,train,"slap,choke,fight,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/39.mp4,1,airtlab,airtlab:violent:39,val,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/40.mp4,1,airtlab,airtlab:violent:40,val,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/41.mp4,1,airtlab,airtlab:violent:41,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/42.mp4,1,airtlab,airtlab:violent:42,train,"push,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/43.mp4,1,airtlab,airtlab:violent:43,test,"fight,punch,push,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/44.mp4,1,airtlab,airtlab:violent:44,train,"punch,club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/45.mp4,1,airtlab,airtlab:violent:45,train,"punch,push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/46.mp4,1,airtlab,airtlab:violent:46,val,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/47.mp4,1,airtlab,airtlab:violent:47,val,"punch,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/48.mp4,1,airtlab,airtlab:violent:48,train,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/49.mp4,1,airtlab,airtlab:violent:49,train,"stab,fight,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/50.mp4,1,airtlab,airtlab:violent:50,train,"slap,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/53.mp4,1,airtlab,airtlab:violent:53,train,"push,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/55.mp4,1,airtlab,airtlab:violent:55,train,"club,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/56.mp4,1,airtlab,airtlab:violent:56,train,"choke,stab",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/58.mp4,1,airtlab,airtlab:violent:58,test,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/60.mp4,1,airtlab,airtlab:violent:60,train,"gunshot,choke,stab",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/62.mp4,1,airtlab,airtlab:violent:62,train,"stab,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/63.mp4,1,airtlab,airtlab:violent:63,train,"club,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/65.mp4,1,airtlab,airtlab:violent:65,train,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/67.mp4,1,airtlab,airtlab:violent:67,val,"club,kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/7.mp4,1,airtlab,airtlab:violent:7,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/71.mp4,1,airtlab,airtlab:violent:71,train,"push,gunshot",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/73.mp4,1,airtlab,airtlab:violent:73,train,"push,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/74.mp4,1,airtlab,airtlab:violent:74,train,slap,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/75.mp4,1,airtlab,airtlab:violent:75,train,"push,punch,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/76.mp4,1,airtlab,airtlab:violent:76,test,"punch,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/77.mp4,1,airtlab,airtlab:violent:77,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/79.mp4,1,airtlab,airtlab:violent:79,train,kick,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/8.mp4,1,airtlab,airtlab:violent:8,train,fight,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/80.mp4,1,airtlab,airtlab:violent:80,train,"choke,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/81.mp4,1,airtlab,airtlab:violent:81,train,"choke,punch,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/82.mp4,1,airtlab,airtlab:violent:82,train,"punch,stab,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/83.mp4,1,airtlab,airtlab:violent:83,train,"kick,choke",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/84.mp4,1,airtlab,airtlab:violent:84,train,"club,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/85.mp4,1,airtlab,airtlab:violent:85,train,punch,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/86.mp4,1,airtlab,airtlab:violent:86,test,"jump,punch,fight,kick",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/87.mp4,1,airtlab,airtlab:violent:87,train,choke,research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/88.mp4,1,airtlab,airtlab:violent:88,train,"club,fight,punch",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/89.mp4,1,airtlab,airtlab:violent:89,train,"choke,fight,push",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/9.mp4,1,airtlab,airtlab:violent:9,train,"kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/91.mp4,1,airtlab,airtlab:violent:91,val,"gunshot,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/92.mp4,1,airtlab,airtlab:violent:92,train,"punch,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/95.mp4,1,airtlab,airtlab:violent:95,val,"push,gunshot",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/96.mp4,1,airtlab,airtlab:violent:96,train,"push,slap",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/97.mp4,1,airtlab,airtlab:violent:97,train,"kick,fight",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/98.mp4,1,airtlab,airtlab:violent:98,train,"punch,push,fight,choke",research-and-education
datasets/private/airtlab/violence-detection-dataset/violent/cam2/99.mp4,1,airtlab,airtlab:violent:99,train,kick,research-and-education
